Encaje,Nombre,Sexo,Edad,Edad (meses),Etapa,Nacimiento,Tamaño,Peso (kg),Raza,Tipo de raza,PPP,Provincia,Zona,Localidad,Protectora,Tipo de protectora,Estado,Urgente,Buena con niños,Esterilizada,Vacunada,Con chip,Duplicada,Origen,Alta,Última revisión,Ficha,Foto,Descripción,Id
19,Looby,Macho,11 años,132,Senior,2015-08-20,Grande,40,Mestizo,Mestiza,No,Madrid,Mitad este,*,ANAA — Asociación Nacional Amigos de los Animales,,Disponible,No,,Sí,,,No,ANAA — Asociación Nacional Amigos de los Animales,2026-08-03,2026-08-10,https://www.anaaweb.org/animales/30907,https://www.anaaweb.org/animals/image/30907?field=image_1920,"Anterior Siguiente 1 / 21 Adóptame Apadríname Comparte a LOOBY LOOBY Información Básica Especie Perro Raza Mestizo Sexo Macho Peso 40.0 kg Pelo Corto Color Canela Fecha de nacimiento 20/08/2015 Esterilizado Sí Carácter y Compatibilidad Carácter: Repleto de amor Sobre mí Looby es un perrete muy especial. Es muy bueno, alegre, activo, agradecido, súper súper misoso, juguetón... Todos los adjetivos se quedan cortos para él.A pesar de su tamaño, le encanta subirse a dos patas y quedarse inmóvil para estar bien cerquita de tí y que le puedas acariciar mejor. Es un perro bastante tranquilo que está siempre deseoso de que entres a su chenil a pasar un ratito con él. Pasea muy bien con la correa, normalmente sin tirar y observando todo. Es selectivo con otros perros, por lo lo debería ser perro único. Si vienes a conocerlo no podrás dejar de pensar en este guapetón. Déjate enamorar por Looby. Padrinos Luis Miguel Balmaseda David Ruiz Ver más animales Ayuda a LOOBY Formulario de Adopción ¡Gracias por elegir la adopción! Nuestro equipo le devolverá el mensaje tan pronto como sea posible. Mientras tanto, le invitamos a visitar nuestras redes sociales Redes sociales Otros Perro s en Adopción",anaa:anaaweb-org-looby
19,Mike,Macho,8 años,96,Senior,2018-08-05,Grande,29.5,Mestizo,Mestiza,No,Madrid,Mitad este,*,ANAA — Asociación Nacional Amigos de los Animales,,Disponible,No,,Sí,,,No,ANAA — Asociación Nacional Amigos de los Animales,2026-08-03,2026-08-10,https://www.anaaweb.org/animales/43738,https://www.anaaweb.org/animals/image/43738?field=image_1920,"Anterior Siguiente 1 / 4 Adóptame Apadríname Comparte a MIKE MIKE Información Básica Especie Perro Raza Mestizo Sexo Macho Tamaño Grande Peso 29.5 kg Pelo Duro Color Marrón / Blanco Fecha de nacimiento 05/08/2018 Esterilizado Sí Ver más animales Ayuda a MIKE Formulario de Adopción ¡Gracias por elegir la adopción! Nuestro equipo le devolverá el mensaje tan pronto como sea posible. Mientras tanto, le invitamos a visitar nuestras redes sociales Redes sociales Otros Perro s en Adopción",anaa:anaaweb-org-mike
19,Peter,Macho,8 años,96,Senior,2018-08-05,Grande,30,Mestizo,Mestiza,No,Madrid,Mitad este,*,ANAA — Asociación Nacional Amigos de los Animales,,Disponible,No,,Sí,,,No,ANAA — Asociación Nacional Amigos de los Animales,2026-08-03,2026-08-10,https://www.anaaweb.org/animales/43739,https://www.anaaweb.org/animals/image/43739?field=image_1920,"Anterior Siguiente 1 / 7 Adóptame Apadríname Comparte a PETER PETER Información Básica Especie Perro Raza Mestizo Sexo Macho Tamaño Grande Peso 30.0 kg Pelo Duro Color Marrón / Blanco Fecha de nacimiento 05/08/2018 Esterilizado Sí Ver más animales Ayuda a PETER Formulario de Adopción ¡Gracias por elegir la adopción! Nuestro equipo le devolverá el mensaje tan pronto como sea posible. Mientras tanto, le invitamos a visitar nuestras redes sociales Redes sociales Otros Perro s en Adopción",anaa:anaaweb-org-peter
19,Samy Ppp 3181,Hembra,6 años,72,Adulta,2020-08-01,Mediano,,Pitbull,De raza,Sí,Alicante,Alicante,Alicante,Mascotas de Zero,,Disponible,No,,Sí,,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/samy-ppp-3181-2/,https://kerubi.es/wp-content/uploads/2024/05/1dc74ba7-e0a4-4a2b-a382-8d47789ec40a.jpg,"Samy fue encontrada en la calle, estaba gordita y bien cuidada, y además llevaba una herida en la barriga que indicaba que había sido esterilizada recientemente. No llevaba chip por lo que, aunque hemos estado buscando a su familia, nadie la ha reclamado.Samy es una escapista profesional, quizá se escapó de su casa de esa forma. Comparte jaula con un macho y se lleva bien con él, es una perrita que no busca problemas.Con la gente es simpática y cariñosa, cuando nos ve llegar mueve su cola tan rápido que acaba moviendo el cuerpo entero. Le gusta estar acompañada y las caricias.Se pone contenta cuando nos ve con la correa en la mano, sabe pasear y va un poco nerviosa por las ganas que tiene de salir de la jaula.",kerubi:samy-ppp-3181-2
19,Samy Ppp 3181,Hembra,6 años,72,Adulta,2020-08-01,Mediano,,Pitbull,De raza,Sí,Alicante,Alicante,Alicante,Mascotas de Zero,,Disponible,No,,Sí,,,Sí,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/samy-ppp-3181/,https://kerubi.es/wp-content/uploads/2024/05/2865bcaf-cccd-4c93-a915-cb6bbebd03e2.jpg,"Samy fue encontrada en la calle, estaba gordita y bien cuidada, y además llevaba una herida en la barriga que indicaba que había sido esterilizada recientemente. No llevaba chip por lo que, aunque hemos estado buscando a su familia, nadie la ha reclamado.Samy es una escapista profesional, quizá se escapó de su casa de esa forma. Comparte jaula con un macho y se lleva bien con él, es una perrita que no busca problemas.Con la gente es simpática y cariñosa, cuando nos ve llegar mueve su cola tan rápido que acaba moviendo el cuerpo entero. Le gusta estar acompañada y las caricias.Se pone contenta cuando nos ve con la correa en la mano, sabe pasear y va un poco nerviosa por las ganas que tiene de salir de la jaula.",kerubi:samy-ppp-3181
18,Abor 3597 Ppp,Hembra,7 años y 1 m,85,Adulta,2019-07-01,Mediano,,Pitbull,De raza,Sí,Alicante,Alicante,Alicante,Mascotas de Zero,,Disponible,No,,,,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/abor-3597-ppp/,https://kerubi.es/wp-content/uploads/2024/05/2752a715-fde9-4790-91b4-4c97b4ed68fa.jpg,"Es una buena chica, sociable con todo el mundo, cariñosa y bastante obediente.No apta con ningun otro animal, es su inconveniente y por eso sigue aqui, porque quien la conoce se enamora de ella, pero debe ser perrita unica en el hogar.Por lo demas es educada, sabe pasear con la correa y esta dispuesta a dar todo el cariño que tiene si alguien le da la oportunidad.",kerubi:abor-3597-ppp
18,Bella,Hembra,5 años,60,Adulta,,Mediano,,Mezcla de American Staffordshire Terrier,Mezcla,Sí,Alicante,Alicante,Callosa de Segura,APADAC Callosa de Segura,,Disponible,No,,,,,No,APADAC Callosa de Segura,2026-08-09,2026-08-10,https://protectora-apadac.org/adopta/bella,https://protectora-apadac.org/_next/image?url=%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-31%2520at%252004.43.33.jpg&w=3840&q=75,"Adopción responsable ¿Listo para dejarte cautivar? La espectacular Bella te espera para ser tu compañera ideal💌✨ Cuidados Historia Bella, una auténtica reina que ha demostrado ser mucho más fuerte de lo que le tocó vivir 👑 Si buscas una compañera fuerte, inteligente y con una personalidad que no deja indiferente a nadie, Bella está deseando conocerte💛",apadac:bella
18,Blue,Hembra,5 años,60,Adulta,,Mediano,,Mezcla de American Staffordshire Terrier,Mezcla,Sí,Alicante,Alicante,Callosa de Segura,APADAC Callosa de Segura,,Disponible,No,,,,,No,APADAC Callosa de Segura,2026-08-03,2026-08-10,https://protectora-apadac.org/adopta/bluelita,https://protectora-apadac.org/_next/image?url=%2Fapi%2Fmedia%2Ffile%2FIMG_5293.jpeg&w=3840&q=75,"Caso de éxito ¿Listo para adoptar felicidad pura? La preciosa Blue te espera con los brazos abiertos. 💌✨ Convivencia Cuidados Historia 🐾 Blue , una preciosa grandullona que reparte alegría allá por donde va.",apadac:bluelita
18,Bubba,Hembra,7 años,84,Adulta,,Mediano,,Mezcla de American Staffordshire Terrier,Mezcla,Sí,Alicante,Alicante,Callosa,APADAC Callosa de Segura,,Disponible,No,,,,,No,APADAC Callosa de Segura,2026-08-09,2026-08-10,https://protectora-apadac.org/adopta/bubba,https://protectora-apadac.org/_next/image?url=%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-31%2520at%252004.43.34.jpg&w=3840&q=75,"Adopción responsable ¡Adopta a Bubba: la princesa más cariñosa y sociable que robará tu corazón! 👑 Convivencia Cuidados Historia Bubba, la princesa de la protectora que solo necesita una familia que la quiera como merece 👑",apadac:bubba
18,Freya,Hembra,4 años y 7 m,55,Adulta,,Mediano,30,American Staffordshire Terrier,De raza,Sí,Valencia,Provincia vecina,"Valencia, España",Yaiza F.,Particular,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/ag9o758hag,https://img.miwuki.com/MW3Qh8p9,"Freya es una perra muy buena con personas la adoptamos hace 1 año y queríamos darle una oportunidad. No se llevaba bien con un perro mío en concreto y tuvieron peleas muy graves. Desde la última pelea está en casa en una habitación la sacamos a pasear pero no queremos que esté toda la vida. Los futuros dueños no han de tener perros ni gatos. Le encanta el campo estaría muy feliz viviendo en una casa de campo, le encanta jugar con las pelotas y le gustan los niños.",miwuki:ag9o758hag
18,Malena,Hembra,4 años y 7 m,55,Adulta,,Mediano,,American Bully,De raza,Sí,Valencia,Provincia vecina,"Valencia, España",Huellas,Protectora,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/wtwaAc7eTF,https://img.miwuki.com/iL9QY2G4,"A esta preciosidad la dejaron abandonada dentro de una casa y el dueño se fue a vivir fuera. Una persona que vive cerca la oía ladrar hasta que averiguaron la situación. Es cariñosa, juguetona... un amor de perra. Mide 53 cm. de altura y 25 kilos",miwuki:wtwaac7etf
18,Manny,Macho,7 años y 3 m,87,Adulta,2019-05-06,Gigante,62,Pastor Del Caucaso,De raza,No,Madrid,Mitad este,*,ANAA — Asociación Nacional Amigos de los Animales,,Disponible,No,,Sí,,,No,ANAA — Asociación Nacional Amigos de los Animales,2026-08-03,2026-08-10,https://www.anaaweb.org/animales/35792,https://www.anaaweb.org/animals/image/35792?field=image_1920,"Anterior Siguiente 1 / 6 Adóptame Apadríname Comparte a MANNY MANNY Información Básica Especie Perro Raza Pastor Del Caucaso Sexo Macho Tamaño Gigante Peso 62.0 kg Pelo Largo Color Negro / Gris Fecha de nacimiento 06/05/2019 Esterilizado Sí Carácter y Compatibilidad Carácter: Todo un oso Bueno con perros Sobre mí Manny es un oso tan grande como su corazón. Es cariñoso y tranquilo, aunque en ANAA tiene mucho estrés. Le gustan mucho las personas y pasar tiempo con ellas, recibir caricias, pasear o pegarse mucho a tus piernas y tumbarse relajado. Seguramente siempre haya tenido que guardar una parcela o finca, por lo que tiene predisposición a ladrar frente a la verja a modo protector. Una vez dentro, es mimosete y bonito. Está esperando a una familia tan especial como él que sepa comprender sus necesidades, guiarle y cuidarle siempre. Necesita una familia con experiencia, que entienda sus tiempos y respete sus instintos y emociones. Si quieres conocerlo y alucinar con su belleza y poderío, escríbenos. Padrinos Pedro y Miguel Santiago Sánchez Olvido González Ver más animales Ayuda a MANNY Formulario de Adopción ¡Gracias por elegir la adopción! Nuestro equipo le devolverá el mensaje tan pronto como sea posible. Mientras tanto, le invitamos a visitar nuestras redes sociales Redes sociales Otros Perro s en Adopción",anaa:anaaweb-org-manny
17,Dalila,Hembra,6 años y 7 m,79,Adulta,,Mediano,23.8,American Staffordshire Terrier,De raza,Sí,Murcia,Provincia vecina,"Murcia, España",Centro Municipal De Control De Zoonosis Murcia - Ceproamur,Protectora,Disponible,No,,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/5OP3g6kWkM,https://img.miwuki.com/hZ1lj0z6,"Dalila es super cariñosa. A esta pobre no solo la abandonaron, sino que antes le rajaron en el cuello para sacarle el microchip, y no entendemos porqué, porque es buena, cariñosa, y juguetona.",miwuki:5op3g6kwkm
17,Gilda,Hembra,8 años y 7 m,103,Senior,,Mediano,29,American Staffordshire Terrier,De raza,Sí,Murcia,Provincia vecina,"Murcia, España",Centro Municipal De Control De Zoonosis Murcia - Ceproamur,Protectora,Disponible,No,,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/ZnUSIgVQ3W,https://img.miwuki.com/zi7pd4I8,"Gilda tiene 5 años aproximadamente, la encontramos abandonada en la calle. Es una perra muy buena y simpática con otros animales y con las personas.",miwuki:znusigvq3w
17,Kiara,Hembra,9 años y 4 m,112,Senior,,Mediano,32,American Staffordshire Terrier,De raza,Sí,Murcia,Provincia vecina,"Murcia, España",Centro Municipal De Control De Zoonosis Murcia - Ceproamur,Protectora,Disponible,No,,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/XzqLIYgICT,https://img.miwuki.com/Md2dI7v6,"Kiara tiene aproximadamente unos 6 años, es una perra muy buena y sociable, fue encontrada sola por la calle. Es muy cariñosa con las personas y está deseando encontrar una familia que la cuide.",miwuki:xzqliygict
17,Vega,Hembra,6 años,72,Adulta,2020-08-20,Mediano,,Pitbull,De raza,Sí,Valencia,Provincia vecina,Valencia,Salvando patitas,,Disponible,No,,,,,No,Kerubi,2026-08-04,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/vega/,https://kerubi.es/wp-content/uploads/2026/08/FB_IMG_1785612603965.jpg,"Lo sentimos, Vega… Lo sentimos por no haberte encontrado todavía la familia que tanto mereces. Por haberte prometido un hogar definitivo y no haber podido cumplirlo aún. Por cada persona que pasó de largo sin detenerse a mirarte. Por quienes no supieron ver el corazón tan enorme que tienes. Lo sentimos por el día en que te dejaron en la perrera siendo solo una cachorra. Por aquel abandono injusto, por no haber querido pagar siquiera para sacarte de allí. Por los abandonos que marcaron tu vida. Hoy tienes 6 años, Vega. Eres una perra fuerte, valiente, noble. Eres amor puro. Eres de esas miradas que lo dicen todo sin pedir nada. Sí, eres PPP y necesitas licencia. Pero lo que realmente necesitas es algo mucho más sencillo: una familia que te mire y diga “es ella”. Una familia que entienda que detrás de tus cicatrices hay ternura. Que detrás de tu pasado difícil hay una perra agradecida, leal y maravillosa. Que las segundas oportunidades existen para perritas como tú. Nosotras no vamos a rendirnos. Seguimos aquí, contigo. Ofreciendo todos los recursos que estén en nuestra mano para que tu adaptación sea acompañada, segura y feliz. No estarás sola en ese proceso. Lo sentimos por todo lo que no pudimos evitar. Pero prometemos seguir luchando hasta que llegue la persona que te abrace y te diga: “Vega, por fin estás en casa”. Porque tú no eres invisible. Porque tú mereces amor. Porque tu historia aún no ha terminado. 🌏Se encuentra en Aldaya, Valencia (No se envía) 💬Si quieres adoptarl@ puedes rellenar el siguiente cuestionario https://forms.gle/bLmsQtVUwpRVnqAx5",kerubi:vega
17,Venus,Hembra,3 años y 4 m,40,Adulta,,Mediano,40,American Bully,De raza,Sí,Castellón,Provincia vecina,"Castellón, España",Margarita,Particular,Disponible,No,,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/KgUqN6ABG0,https://img.miwuki.com/Eb7ZP3c8,"Fue rescatada de un criadero cuando tenía 5 meses con muchísimo miedo. Para ella busco una familia que viva en alguna zona tranquila. De la gente al principio desconfía un poquito, con perros es muy juguetona y además es súper sinvergüenza y cara dura. Imprescindible que ya haya otro perrito en la casa con el que ella pueda jugar y refugiarse si se siente insegura en algún momento, o en su defecto, se daría en adopción junto a su hermano.",miwuki:kguqn6abg0
16,Kitkat,Hembra,3 años y 7 m,43,Adulta,2023-01-01,Mediano,27.5,American Staffordshire,De raza,Sí,Madrid,Mitad este,*,ANAA — Asociación Nacional Amigos de los Animales,,Disponible,No,,Sí,,,No,ANAA — Asociación Nacional Amigos de los Animales,2026-08-03,2026-08-10,https://www.anaaweb.org/animales/41917,https://www.anaaweb.org/animals/image/41917?field=image_1920,"Anterior Siguiente 1 / 6 Adóptame Apadríname Comparte a KITKAT KITKAT Información Básica Especie Perro Raza American Staffordshire Sexo Hembra Tamaño Mediano Peso 27.5 kg Pelo Corto Color Atigrado / Blanco Fecha de nacimiento 01/01/2023 Esterilizado Sí Carácter y Compatibilidad Carácter: Necesita un buen compañero de vida. Bueno con perros Sobre mí Es una perrita juguetona y enérgica. Pasea estupendamente y es muy fácil ponerle el bozal. Siempre nos recibe con carita de ilusión, nos pide mimos y nunca dice que no a los premios. Llegó a ANAA muy asustada pero a medida que ha creado vínculo con nosotros, nos ha mostrado su verdadero carácter. Está acudiendo a cursos de educación canina en el que está aprendiendo mucho y donde hemos comprobado lo inteligente que es. Debido a su alta energía y a sus momentos de inseguridad, necesita alguien con experiencia. Padrinos Daniel Camacho Ver más animales Ayuda a KITKAT Formulario de Adopción ¡Gracias por elegir la adopción! Nuestro equipo le devolverá el mensaje tan pronto como sea posible. Mientras tanto, le invitamos a visitar nuestras redes sociales Redes sociales Otros Perro s en Adopción",anaa:anaaweb-org-kitkat
16,Rona,Hembra,4 años y 2 m,50,Adulta,,Grande,40,Doberman,De raza,Sí,Alicante,Alicante,"Alicante, España",Veronica I.,Particular,Disponible,No,Sí,Sí,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/uYa877oTLS,https://img.miwuki.com/gB9RT7V6,"Hembra de 3 años con buen carácter y muy activa busca nueva familia, de raza pura. Todas las vacunas y desparasitaciones en regla, pasaporte europeo y esterilización realizadas. por motivos laborales me tengo que ir de España. Es un animal cariñoso y bueno con la familia. NO CONVIVE CON GATOS Y NO ES PARA ESTAR SOLA EN NINGUN CAMPO, ACOSTUMBRADA A VIVIR EN FAMILIA Y CON 3 PASEOS AL DIA.",miwuki:uya877otls
15,Channel,Hembra,2 años y 9 m,33,Joven,,Gigante,,Dogo Argentino,De raza,Sí,Valencia,Provincia vecina,"Valencia, España",Zaira C.,Particular,Disponible,No,Sí,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-09,2026-08-10,https://petshelter.miwuki.com/c/GEOc4rbwk1,https://img.miwuki.com/Rg1Hy1w3,"Channel es una dogo argentino es muy cariñosa le cuesta mucho relacionarse con animales desde que era un cachorro habría que enseñarla a socializar pero donde vivimos hay pocos animales y no tenemos tiempo entre trabajo, casa y demás solo podemos sacarla a pasear 5 minutos",miwuki:geoc4rbwk1
15,Duna,Hembra,3 años y 10 m,46,Adulta,,Gigante,28,Rottweiler,De raza,Sí,Alicante,Alicante,"Alicante, España",Tomas A.,Particular,Disponible,No,Sí,,Sí,Sí,No,Miwuki Pet Shelter,2026-08-03,2026-08-10,https://petshelter.miwuki.com/c/aT8GNDuIo7,https://img.miwuki.com/gj4jF8V0,"Duna llegó a mi en un momento muy oportuno en mi vida, ha sido siempre muy buena y cariñosa, sobre todo con los niños y le encanta la gente. Actualmente tengo un niño pequeño y no tengo el tiempo necesario para poder atender sus necesidades, es muy buena pero necesita tiempo de juego y paseos largos, le encanta jugar y saltar. En casa no hace pipi ni caca y ya hace mucho que dejo de romper cosas, pero es muy nerviosa por falta de calle y estímulos.",miwuki:at8gnduio7
15,Ginseng,Hembra,7 años,84,Adulta,,Grande,,Mezcla de American Staffordshire Terrier,Mezcla,Sí,Alicante,Alicante,Callosa de Segura,APADAC Callosa de Segura,,Disponible,No,,,,,No,APADAC Callosa de Segura,2026-08-09,2026-08-10,https://protectora-apadac.org/adopta/ginsen,https://protectora-apadac.org/_next/image?url=%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-30%2520at%252023.33.06.jpg&w=3840&q=75,"Adopción responsable Adopta a Ginseng: nuestra veterana más especial busca por fin su hogar ideal 🏠 Cuidados Historia 🐾 Ginseng , una perrita muy especial que sigue esperando su oportunidad. Si buscas una compañera única, con una personalidad increíble y muchas ganas de disfrutar de la vida, Ginseng puede ser la perra que estás buscando 💛",apadac:ginsen
15,Mara,Hembra,12 años y 2 m,146,Senior,2014-06-01,Mediano,31.5,American Staffordshire,De raza,Sí,Madrid,Mitad este,*,ANAA — Asociación Nacional Amigos de los Animales,,Disponible,No,,Sí,,,No,ANAA — Asociación Nacional Amigos de los Animales,2026-08-03,2026-08-10,https://www.anaaweb.org/animales/35666,https://www.anaaweb.org/animals/image/35666?field=image_1920,"Anterior Siguiente 1 / 7 Adóptame Apadríname Comparte a MARA MARA Información Básica Especie Perro Raza American Staffordshire Sexo Hembra Tamaño Mediano Peso 31.5 kg Pelo Corto Color Crema Fecha de nacimiento 01/06/2014 Esterilizado Sí Carácter y Compatibilidad Carácter: Cariñosa y agradecida Sobre mí A nuestra Mara le gusta abrazarte mientras la acaricias y se restriega en ti cual gatito. Es una perrita confiada, demuestra afecto y cariño a cualquiera que vaya a verla, se deshace en muestras de agradecimiento y apego. Se lleva bien con otros perros. De paseo es muy calmada, obediente, está muy pendiente de ti todo el tiempo y disfruta mucho, tanto de la caminata, como de la compañía . Y si ahora con el calor puede darse un baño ¡ya lo más! Tiene un ojito más pequeño y las mamas grandes de haber sido mamá, quién sabe cuántas veces y con qué fin pero no pierde nunca la sonrisa. Es una perra súper agradecida que merece la pena conocer y todo el tiempo a su lado vale oro, si vienes a verla sabrás lo que decimos. Padrinos Laura y Julia Sanchez-Elez Ver más animales Ayuda a MARA Formulario de Adopción ¡Gracias por elegir la adopción! Nuestro equipo le devolverá el mensaje tan pronto como sea posible. Mientras tanto, le invitamos a visitar nuestras redes sociales Redes sociales Otros Perro s en Adopción",anaa:anaaweb-org-mara
13,Marlon,Macho,3 años,36,Adulta,,Mediano,,Mezcla de Rottweiler,Mezcla,Sí,Alicante,Alicante,Callosa de Segura,APADAC Callosa de Segura,,Disponible,No,,,,,No,APADAC Callosa de Segura,2026-08-09,2026-08-10,https://protectora-apadac.org/adopta/marlon,https://protectora-apadac.org/_next/image?url=%2Fapi%2Fmedia%2Ffile%2FWhatsApp%2520Image%25202026-07-30%2520at%252023.33.07.jpg&w=3840&q=75,"Adopción responsable Marlon busca familia: energía contagiosa, juegos y felicidad garantizada a tu lado🎾🐶 Convivencia Cuidados Historia Marlon, un torbellino de alegría 🤩",apadac:marlon
12,Bully,Macho,5 años y 2 m,62,Adulta,,Mediano,,American Bully,De raza,Sí,Alicante,Alicante,Alicante (Alicante),ASOKA el Grande,,Disponible,No,,Sí,Sí,,No,ASOKA el Grande,2026-08-03,2026-08-10,https://asokaelgrande.org/ficha-11714,https://asokaelgrande.org/imas/animales/_11714/a_117141779686190.jpg,"Asoka el Grande - Ficha de Bully Foto 1 de 14 | Ficha de Bully en adopción Requiere licencia Nombre Bully Clase perros Desde 16-5-2026 Sexo Macho Edad 5 años y 2 meses fecha de nacimiento 5/2021 Raza American Bully Tamaño Mediano Localidad Alicante (Alicante) ID 11714 Descripción Bully, Enda y Tomi vivían en muy malas condiciones y en un lugar en el que no se merecían estar. Bully es un perro muy bueno y cariñoso. Con otros perros machos, tenemos que probarlo a ver qué tal. Salud Desparasitado, vacunado, castrado. Apadrinado por Leticia Relacionados con Bully Enda Tomi Te has enamorado, ¿verdad? ¡Rellena el siguiente formulario! ⬇️ Clica aquí para más información configurar tu navegador para rechazar su uso clicando AQUÍ . Rechazar Aceptar",asoka:asokaelgrande-org-bully
12,Kael,Macho,5 años,60,Adulta,,Mediano,,American Staffordshire,De raza,Sí,Alicante,Alicante,Callosa del Segura,APADAC Callosa de Segura,,Disponible,No,,,,,No,APADAC Callosa de Segura,2026-08-03,2026-08-10,https://protectora-apadac.org/adopta/kaelito,https://protectora-apadac.org/_next/image?url=%2Fapi%2Fmedia%2Ffile%2F53ab08f1-4716-49fa-8aa8-afcf614602e4_Original.jpeg&w=3840&q=75,"Caso de éxito ¡Adopta a Kael: un compañero noble y tierno listo para entregarte su corazón! 🐾❤️ Convivencia Cuidados Historia 🐾 Kael , un compañero excepcional con un corazón que enamora.",apadac:kaelito
12,Palomo Ppp 2813,Macho,9 años y 8 m,116,Senior,2016-12-01,Mediano,,Pitbull,De raza,Sí,Alicante,Alicante,Alicante,Mascotas de Zero,,Disponible,No,,,,,No,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/palomo-ppp-2813/,https://kerubi.es/wp-content/uploads/2024/05/ebe19ba6-3c62-4796-b751-55325a475fbc.jpg,"Palomo fue encontrado por un chico que nos comentó que lo tuvo varios días en casa hasta que no pudo seguir cuidándolo y decidió traerlo aquí.Llegó gordito pero a la semana dio un bajón, empezó a adelgazar, estaba triste y asustado. Le hicimos un test de leishmania y dio positivo, así que empezamos con el tratamiento lo más rápido posible y ahora está empezando a mejorar.Es un perrito tímido pero muy bueno. Llegó asustado y aún tiene un poco de inseguridad, sobre todo con gente que no conoce, pero estamos consiguiendo que se vaya fiando más de nosotros.Mueve la colita cuando nos ve y se pone contento.Con otros perros se lleva bien, comparte jaula con una hembra y se llevan de maravilla. Hasta que no se recupere no vamos a probarlo con otros perros pero por su carácter se ve que será un buen perro.La correa le da miedo, parece que nunca ha paseado con ella puesta. Se queda paralizado y al oírnos hablarle avanza lentamente. Estamos trabajando en ello.",kerubi:palomo-ppp-2813
12,Palomo Ppp 2813,Macho,9 años y 8 m,116,Senior,2016-12-01,Mediano,,Pitbull,De raza,Sí,Alicante,Alicante,Alicante,Mascotas de Zero,,Disponible,No,,,,,Sí,Kerubi,2026-08-03,2026-08-10,https://kerubi.es/animales/perros-en-adopcion/palomo-ppp-2813-2/,https://kerubi.es/wp-content/uploads/2024/05/ba197fdf-c019-464a-9b9a-85fd076a2d4a.jpg,"Palomo fue encontrado por un chico que nos comentó que lo tuvo varios días en casa hasta que no pudo seguir cuidándolo y decidió traerlo aquí.Llegó gordito pero a la semana dio un bajón, empezó a adelgazar, estaba triste y asustado. Le hicimos un test de leishmania y dio positivo, así que empezamos con el tratamiento lo más rápido posible y ahora está empezando a mejorar.Es un perrito tímido pero muy bueno. Llegó asustado y aún tiene un poco de inseguridad, sobre todo con gente que no conoce, pero estamos consiguiendo que se vaya fiando más de nosotros.Mueve la colita cuando nos ve y se pone contento.Con otros perros se lleva bien, comparte jaula con una hembra y se llevan de maravilla. Hasta que no se recupere no vamos a probarlo con otros perros pero por su carácter se ve que será un buen perro.La correa le da miedo, parece que nunca ha paseado con ella puesta. Se queda paralizado y al oírnos hablarle avanza lentamente. Estamos trabajando en ello.",kerubi:palomo-ppp-2813-2
12,Pau,Macho,4 años,48,Adulta,,Mediano,,Mezcla de American Staffordshire Terrier,Mezcla,Sí,Alicante,Alicante,Callosa del Segura,APADAC Callosa de Segura,,Disponible,No,,,,,No,APADAC Callosa de Segura,2026-08-09,2026-08-10,https://protectora-apadac.org/adopta/pau,https://protectora-apadac.org/_next/image?url=%2Fapi%2Fmedia%2Ffile%2FIMG_5288.jpeg&w=3840&q=75,"Adopción responsable ¡Adopta a Pau: el grandullón imponente que esconde el corazón más dulce! ❤️ Cuidados Historia Pau, un grandullón que esconde un corazón de oro🖤 Si buscas un compañero fiel, cariñoso y con una dulzura que te robe el corazón, Pau está deseando conocerte 💛",apadac:pau
